measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2009,1945.424757,2503.046288,1515.738951
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2009,0.026980933,0.03436376,0.021187029
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2009,19.36694333,24.91813442,15.08936814
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2009,4714.786705,5679.362766,3921.449199
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2009,0.065352203,0.076224526,0.056334443
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2009,46.93628297,56.5387566,39.03851029
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2010,1284.066493,1627.821757,1015.961499
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2010,0.018536582,0.023137618,0.015196595
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2010,12.44594086,15.77782259,9.847306821
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2011,2030.477799,2661.416762,1568.559701
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2011,0.029848941,0.03851464,0.023400672
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2011,19.16092344,25.1148783,14.80196058
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2011,5081.218805,6222.764085,4188.023377
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2011,0.074643581,0.088084565,0.063846088
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2011,47.94972125,58.72209302,39.52094197
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2010,1986.271163,2578.251283,1538.181196
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2010,0.028677036,0.03673097,0.022565734
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2010,19.25212874,24.98995431,14.90897263
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2010,4890.692573,5946.004675,4046.481056
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2010,0.070567036,0.082710879,0.060306042
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2010,47.4035191,57.63223551,39.22091588
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2010,8382.549768,9788.354126,7079.406366
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2010,0.121061297,0.139391847,0.105240469
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2010,81.24868863,94.87458572,68.61784295
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2011,1334.56941,1702.073181,1043.920633
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2011,0.019617206,0.024635564,0.015974429
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2011,12.59387436,16.06188155,9.851121413
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2011,8671.900599,10179.37341,7303.449611
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2011,0.127525651,0.146998451,0.109694528
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2011,81.83375533,96.05925987,68.92015213
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2012,1398.134424,1803.275518,1097.493299
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2012,0.020622762,0.025841933,0.016693468
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2012,12.84702354,16.56973939,10.0845255
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2012,9045.551761,10653.73985,7562.524032
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2012,0.133474756,0.154227474,0.114282787
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2012,83.11676935,97.89391086,69.48968756
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2013,2115.61133,2783.006771,1623.515204
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2013,0.032563111,0.042442575,0.025265835
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2013,19.00993532,25.00685167,14.58818006
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2012,2089.068777,2744.799796,1607.542736
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2012,0.030815867,0.040241662,0.024083887
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2012,19.195805,25.22111394,14.77121157
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2013,5486.569318,6801.312928,4439.217408
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2013,0.084373594,0.099518247,0.072075435
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2013,49.29985315,61.11355003,39.88881824
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2013,1448.364366,1870.818941,1125.787336
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2013,0.02229355,0.027861642,0.017991064
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2013,13.01435312,16.81034061,10.11582049
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2013,9298.702089,10980.53037,7749.704611
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2013,0.143177101,0.165479537,0.122338123
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2013,83.55396985,98.66612512,69.63537268
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2012,5312.064692,6545.059756,4341.159897
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2012,0.078295379,0.092553798,0.066952313
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2012,48.81091474,60.14052393,39.88957174
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2014,2183.811073,2907.097268,1663.734981
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2014,0.033575151,0.044101658,0.026126007
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2014,19.26612277,25.64713292,14.67788253
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2014,5742.415601,7130.14204,4635.135227
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2014,0.088200444,0.103615741,0.075588059
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2014,50.66101428,62.90388101,40.89231227
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2014,9634.473905,11455.17152,7996.365035
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2014,0.148182183,0.169844146,0.125791601
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2014,84.99771769,101.0603635,70.54591506
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2014,1513.753927,1950.25265,1182.885784
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2014,0.023275145,0.029193557,0.018667695
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2014,13.35471248,17.20561245,10.43571168
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2015,1585.288325,2037.777884,1227.927324
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2015,0.024000924,0.03032779,0.019125302
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2015,13.68208836,17.58737299,10.5978262
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2015,2244.004705,2997.743819,1727.442995
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2015,0.033970721,0.044531568,0.026359116
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2015,19.36724707,25.87251491,14.90897733
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2015,5984.7116,7433.475651,4787.108941
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2015,0.090497631,0.106040212,0.077440956
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2015,51.65202547,64.15581891,41.31592121
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2015,9997.283093,11950.4215,8220.363456
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2015,0.151404611,0.17407663,0.128826097
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2015,86.28317544,103.1400537,70.94718191
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2016,2297.256052,3047.218678,1774.841016
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2016,0.03410358,0.044611106,0.026562832
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2016,19.34354989,25.65844869,14.94466658
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2017,10782.96485,13050.81773,8763.754334
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2017,0.159649615,0.184030217,0.135727792
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2017,88.77532999,107.4463904,72.15132333
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2016,10385.09787,12471.3415,8461.792327
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2016,0.154231842,0.177970605,0.131433012
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2016,87.44548029,105.0122455,71.25070013
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2017,2354.708176,3141.369166,1821.212041
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.034853419,0.045839059,0.027353643
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2017,19.38613344,25.86265358,14.99390031
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2017,1727.73775,2239.143097,1318.007541
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2017,0.025573814,0.032305704,0.020399091
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2017,14.22433358,18.43469493,10.85105591
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2016,6220.519924,7729.03127,5021.749146
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2016,0.092232429,0.107770057,0.078840951
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2016,52.37854849,65.08064343,42.2845573
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2016,1655.989529,2122.80774,1271.546202
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2016,0.024586598,0.031164036,0.019652544
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2016,13.94390323,17.87464544,10.70678097
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2017,6469.406828,8017.155175,5217.128216
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2017,0.095629304,0.111825929,0.081963135
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2017,53.2621347,66.0046292,42.95222006
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2018,1825.109804,2377.465919,1399.229981
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2018,0.026897608,0.034102708,0.021433819
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2018,14.70434646,19.15450922,11.27316416
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2018,11321.55282,13859.52138,9325.854532
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2018,0.166891683,0.194125337,0.141882542
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2018,91.21425727,111.6618867,75.135532
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2018,2444.414037,3242.254718,1874.318031
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2018,0.036025615,0.04718196,0.028463164
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2018,19.69388955,26.12184571,15.10080196
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2018,6821.213404,8475.633702,5504.932603
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2018,0.100395898,0.117213717,0.08604886
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2018,54.95641137,68.28556516,44.35154316
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Number,2019,11825.5712,14544.05364,9713.654063
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Percent,2019,0.172636377,0.199747089,0.147175138
Deaths,Rwanda,Both,All Ages,Cardiovascular diseases,Rate,2019,93.20193781,114.627358,76.55709535
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,2019,2519.692366,3363.395442,1928.29154
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,2019,0.036774449,0.048167421,0.029039946
Deaths,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,2019,19.85867805,26.50823098,15.19761753
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Number,2019,1916.151663,2492.033454,1466.865161
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Percent,2019,0.027966131,0.0353084,0.022277442
Deaths,Rwanda,Both,All Ages,Diabetes mellitus,Rate,2019,15.10193843,19.64068738,11.56093632
Deaths,Rwanda,Both,All Ages,Total cancers,Number,2019,7126.358278,8881.089721,5703.828286
Deaths,Rwanda,Both,All Ages,Total cancers,Percent,2019,0.103863264,0.121040044,0.089061038
Deaths,Rwanda,Both,All Ages,Total cancers,Rate,2019,56.16560839,69.99533112,44.95409483
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2010,20263.08595,22961.53799,17640.48561
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2010,0.037186134,0.040723971,0.033240886
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2010,22.64785649,25.6638904,19.71660128
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2010,207096.607,231426.4551,187197.8536
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2010,0.380247099,0.417747638,0.351494825
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2010,231.4698879,258.6631254,209.2292424
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2010,32201.34434,37208.31729,13007.52175
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2010,0.059140514,0.067970061,0.023692083
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2010,35.99113318,41.58737874,14.53838209
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2009,19624.66715,22373.68965,17105.38676
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2009,0.036626916,0.040086257,0.032845833
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2009,22.15268252,25.25582929,19.30887282
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2011,85742.29818,96948.02146,75986.63814
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2011,0.154231341,0.162889532,0.145641486
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2011,94.90208122,107.3049032,84.1042316
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2010,82905.25327,93471.77795,73865.45996
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2010,0.152077679,0.16018487,0.144323678
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2010,92.66240504,104.4725082,82.55871491
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2011,21179.02541,24058.44998,18371.83231
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2011,0.038115678,0.041934581,0.033908363
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2011,23.44156422,26.62859548,20.33448087
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2011,211556.6832,236972.2739,191125.5505
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2011,0.380933148,0.417378436,0.351302935
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2011,234.1571191,262.2878377,211.5433445
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2009,202620.8928,226177.8196,183383.1147
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2009,0.37834395,0.414781008,0.350355927
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2009,228.7221625,255.3136515,207.0062074
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2009,32101.69772,37088.23914,12892.3834
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2009,0.059962616,0.06821092,0.023942682
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2009,36.23698238,41.86588136,14.55315772
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2011,32596.26879,38095.63634,13257.38275
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2011,0.058710468,0.068083645,0.023617516
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2011,36.07850284,42.16536354,14.67365864
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2009,80249.93159,90834.96225,71843.79662
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2009,0.149716342,0.157870382,0.142455626
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2009,90.58758769,102.5361635,81.09858908
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2012,215500.3595,240481.4479,193268.6112
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2012,0.381392233,0.419237257,0.35134454
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2012,236.2497748,263.636163,211.8774464
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2012,33005.55166,39028.92794,13319.61622
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2012,0.058427292,0.06851661,0.023494817
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2012,36.18348556,42.7868216,14.60209319
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2013,91671.41546,104322.4259,79766.68086
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2013,0.159255178,0.170375609,0.149164376
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2013,99.57767308,113.3197777,86.64620732
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2013,23104.19559,26588.53934,19966.39101
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2013,0.040161594,0.044716745,0.035614343
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2013,25.09683115,28.88168427,21.68840469
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2012,22128.41537,25221.59186,19123.00332
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2012,0.039139435,0.04338545,0.034648335
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2012,24.25904606,27.65004852,20.96425843
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2012,88631.79861,100482.9521,77201.115
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2012,0.156680413,0.166650212,0.147407428
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2012,97.16569618,110.1579359,84.63441116
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2013,219271.6231,245157.9651,195539.5785
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2013,0.381399348,0.419439468,0.350149382
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2013,238.1828391,266.3017646,212.4040098
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2013,33413.7371,39712.35681,13445.96408
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2013,0.058135887,0.068836907,0.02317706
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2013,36.29552541,43.13737345,14.60561952
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2014,24184.52716,28054.71419,20741.87069
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2014,0.041389948,0.0464126,0.036387166
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2014,26.04190034,30.20931796,22.33484764
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2014,222871.9322,250800.2869,197764.4581
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2014,0.381677856,0.419705049,0.349109948
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2014,239.9885103,270.0617644,212.9527806
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2014,33942.9861,40867.38226,13573.18177
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2014,0.058150997,0.069585092,0.022945062
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2014,36.54980952,44.00599973,14.61560297
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2014,94911.42999,108763.4841,81617.5046
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2014,0.162323415,0.174227794,0.151563328
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2014,102.2006336,117.1165263,87.88573397
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2015,225568.9744,254809.066,198585.9507
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2015,0.381040357,0.417790512,0.34823276
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2015,240.8823675,272.1075062,212.0675243
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2015,97970.48566,113511.586,83277.95401
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2015,0.165252488,0.17766853,0.153745356
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2015,104.6214915,121.2176437,88.93151543
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2015,34288.98321,41722.54265,13727.04489
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2015,0.057952883,0.06984229,0.022777462
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2015,36.61678863,44.55499645,14.65894448
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2015,25168.38852,29530.38258,21391.54297
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2015,0.042486488,0.047992902,0.036921848
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2015,26.87701636,31.53513682,22.84376887
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2016,26316.85799,31014.96377,21993.20847
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2016,0.043689946,0.049582192,0.038041036
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2016,27.8812605,32.85864463,23.30059215
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2016,101425.7211,119251.3154,84944.66463
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2016,0.168226438,0.181914599,0.155782056
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2016,107.4549611,126.3401958,89.99419019
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2016,228956.9454,258709.0274,200172.6362
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2016,0.380370749,0.417253996,0.346104307
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2016,242.567264,274.087955,212.071875
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2016,34805.55168,42558.52519,13952.44289
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2016,0.057859883,0.070041514,0.022568988
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2016,36.87456359,45.0884117,14.78184421
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2017,104911.4321,123809.586,87255.78773
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2017,0.171158236,0.185986865,0.157519903
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2017,110.3220102,130.1947952,91.75581455
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2017,35311.66015,43454.00394,14013.2096
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2017,0.057761016,0.070132218,0.022410834
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2017,37.13278196,45.69504935,14.7359103
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2017,232645.5515,267008.6317,201469.7859
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2017,0.380240008,0.418540468,0.346145775
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2017,244.6437381,280.7790191,211.8601504
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2018,35784.50657,44303.90745,13996.1427
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2018,0.057608476,0.070191896,0.022280272
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2018,37.37144021,46.26865051,14.61682891
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2018,108620.7698,129804.9882,89380.37791
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2018,0.174344982,0.190488924,0.159476118
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2018,113.4377693,135.5614432,93.34412484
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2017,27284.65231,32572.90008,22694.55007
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2017,0.044558796,0.050717713,0.038485786
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2017,28.69179871,34.25277631,23.86497196
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2018,28357.65101,34150.95146,23188.90042
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2018,0.045567025,0.052063258,0.039424339
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2018,29.61522627,35.66544191,24.21725737
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2018,236471.1117,272270.1729,201340.8237
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2018,0.380318931,0.418892463,0.344286678
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2018,246.9578836,284.344524,210.2696746
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Number,2019,240161.2155,278949.3331,202289.9026
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Percent,2019,0.380327034,0.419862628,0.342273894
Deaths,Viet Nam,Both,All Ages,Cardiovascular diseases,Rate,2019,249.1998737,289.447813,209.9032439
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Number,2019,36229.39966,45192.43516,14126.81088
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Percent,2019,0.057432147,0.070341775,0.022013439
Deaths,Viet Nam,Both,All Ages,Chronic respiratory diseases,Rate,2019,37.59292191,46.89328838,14.65848464
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Number,2019,29391.14075,35426.97543,23512.47066
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Percent,2019,0.046500428,0.053368167,0.040411513
Deaths,Viet Nam,Both,All Ages,Diabetes mellitus,Rate,2019,30.4972997,36.76029781,24.39738118
Deaths,Viet Nam,Both,All Ages,Total cancers,Number,2019,112271.0217,134949.9161,90452.93933
Deaths,Viet Nam,Both,All Ages,Total cancers,Percent,2019,0.177413014,0.194656623,0.162269087
Deaths,Viet Nam,Both,All Ages,Total cancers,Rate,2019,116.4964309,140.0288635,93.85720761
